"store_id","product_code","product_name","quantity","brand","category","description","product_id"
"9","4021234101338","Chocolate chunks mit cornflakes","3","Barnhouse","Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Cereales y patatas, Cereales y derivados, Cereales para el desayuno, Cereales de chocolate","Ecológico, Ecológico UE, DE-ÖKO-007, Hecho en Alemania, Sin aceite de palma","1216"
"85","4006040197959","Karamell","18","Rapunzel","Imbiss, Süßer Snack, en:Cocoa and its products, Schokoladen, Milchschokoladen, Gefüllte Schokolade, Gefüllte Milchschokolade","Bio, EU-Öko-Verordnung, Nicht EU-Landwirtschaft, EU-Landwirtschaft, EU-/Nicht-EU-Landwirtschaft, IT-BIO-014, Hergestellt in Italien","1217"
"4","4104420218246","Quinoa drink","8","Alnatura","Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Céréales et pommes de terre, Substituts de produits laitiers, Céréales et dérivés, Boissons à base de végétaux, Substituts du lait, Boissons végétales, Boissons végétales de céréales, Boissons au quinoa","Bio, Végétarien, Bio européen, Sans gluten, Agriculture non UE, Végétalien, DE-ÖKO-001, Agriculture UE, Agriculture UE/Non UE, en:FSC, Sans lactose","1218"
"63","4026913151734","Burrata","2","Oma","Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages italiens, Fromages à pâte filée, Burrate","Bio, Bio européen, IT-BIO-006","1219"
"55","4006040535515","Mandel-Tonka","8","Rapunzel","Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats au lait, Chocolats fourrés, Chocolats au lait fourrés","Bio, Bio européen, Agriculture non UE, CH-BIO-004, Agriculture UE, Agriculture UE/Non UE, Fabriqué en Suisse","1220"
"67","406249162436","Reis Mandel ungesüßt","12","Allos","Pflanzliche Lebensmittel und Getränke, Getränke, en:Dairy substitutes, Pflanzliche Getränke, Milchersatz, Pflanzenmilch, en:Mixed plant milks","Bio, Vegetarisch, EU-Öko-Verordnung, Glutenfrei, Nicht EU-Landwirtschaft, Vegan, EU-Landwirtschaft, EU-/Nicht-EU-Landwirtschaft, IT-BIO-006, Hergestellt in Italien","1221"
"69","5200101976104","Organic smoked feta","13","Kourellas","Milchprodukte, Fermentierte Lebensmittel, Fermentierte Milch, Käse, Griechischer Käse, Feta","Bio, EU-Öko-Verordnung, Glutenfrei, GR-BIO-02","1222"
"67","42280767","Schoko Müsli","6","Alnavit","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner, Mueslis, Mueslis au chocolat","Bio, Bio européen, Sans gluten, Agriculture non UE, DE-ÖKO-001, Agriculture UE, Agriculture UE/Non UE","1223"
"56","4049164125170","Würzmix für Taboulé","7","BioWagner","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Gewürzmittel, Gewürze, Gewürzmischung, en:groceries","Bio, Vegetarisch, EU-Öko-Verordnung, Nicht EU-Landwirtschaft, Vegan, DE-ÖKO-001, en:eg-oko-verordnung, EU-Landwirtschaft, EU-/Nicht-EU-Landwirtschaft, Europäische Vegetarier-Union, Europäische Vegetarier-Union Vegan","1224"
"8","4104420137967","BIO Taboulé Couscous-Salat","6","ALNATURA","Plats préparés, Taboulés, de:Couscoussalat","Bio, Végétarien, Végétalien, de:Bio 7 Initiative","1225"
"18","4006040152248","Spaghettini Semola No. 3","11","Rapunzel","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Getreideprodukte, Teigwaren, en:Cereal pastas, Hartweizenteigwaren","Bio, EU-Öko-Verordnung, IT-BIO-006","1226"
"74","4006040168614","Kürbiskerne aus Ungarn","4","Rapunzel","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Samen, Kürbisprodukte, Kürbiskerne und deren Produkte, Kürbiskerne, Geröstete Kürbiskerne","Bio, EU-Öko-Verordnung, DE-ÖKO-006, Grüner Punkt","1227"
"35","4260655550206","Bio-Aufstrich Paprika pikant","2","Rettergut","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Gewürzmittel, Brotaufstriche, Pflanzliche Brotaufstriche, Gesalzene Aufstriche, Saucen, Dips, en:Vegan vegetable spreads","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan, DE-ÖKO-003, en:Eg-oko-verordnung","1228"
"84","4016249198879","aufs Brot: Süßkartoffel kurkuma","3","Allos","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Brotaufstriche, Pflanzliche Brotaufstriche","Glutenfrei","1229"
"5","4016249172350","Pflanzlicher Brotaufstrich mit Avocado","8","Allos","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Brotaufstriche, Pflanzliche Brotaufstriche, Gesalzene Aufstriche","Bio, Vegetarisch, EU-Öko-Verordnung, Glutenfrei, Vegan, DE-ÖKO-003, Grüner Punkt, Hergestellt in Deutschland, en:EU-/Nicht-EU-Landwirtschaft, en:EU-Öko-Verordnung, en:Glutenfrei, en:Laktosefrei","1230"
"50","4016249108519","Hof-Gemüse Champignon Zwiebel Brotaufstrich","5","Allos","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Brotaufstriche, Pflanzliche Brotaufstriche, Gesalzene Aufstriche","Bio, Vegetarisch, EU-Öko-Verordnung, Glutenfrei, Nicht EU-Landwirtschaft, Vegan, DE-ÖKO-003, EU-Landwirtschaft, EU-/Nicht-EU-Landwirtschaft, Grüner Punkt, Hergestellt in Deutschland","1231"
"28","4016249155216","Pflanzlicher Brotaufstrich mit roten Linden, Würzung nach Leberwurst-Art","10","Allos,Iss mir nicht Wurst","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Brotaufstriche, Pflanzliche Brotaufstriche, en:Meat alternatives, Fleisch-Ersatzprodukte, Vegetarische Würste","Vegetarisch, Vegan","1232"
"53","4016249155223","Pflanzlicher Brotaufstrich mit roten Linden, Würzung nach Chorizo-Art","18","Allos,Iss mir nicht Wurst","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Brotaufstriche, Pflanzliche Brotaufstriche","Vegetarisch, Vegan","1233"
"14","4016249316020","Pflanzlicher Brotaufstrich mit roten Linden, Würzung nach Krakauer-Art","0","Allos,Iss mir nicht Wurst","Plant-based foods and beverages, Plant-based foods, Spreads, Plant-based spreads","Vegetarian, Vegan, Made in Germany","1234"
"45","4016249316051","Pflanzlicher Brotaufstrich mit roten Linden, Würzung nach Sucuk-Art","4","Allos,Iss mir nicht Wurst","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Brotaufstriche, Pflanzliche Brotaufstriche, Gesalzene Aufstriche, en:Meat alternatives, Fleisch-Ersatzprodukte, en:Vegan vegetable spreads","Bio, Vegetarisch, Vegan, Hergestellt in Deutschland","1235"
"83","4016249315894","Pflanzlicher Brotaufstrich mit roten Linden, Würzung nach Leberwurst-Art","8","Allos,Iss mir nicht Wurst","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Auf Fleisch basierende Lebensmittel, Brotaufstriche, Fleisch, Pflanzliche Brotaufstriche, Zubereitetes Fleisch, Würste, Leberwürste","Bio, Vegetarisch, Vegan","1236"
"53","4016249315863","Pflanzlicher Brotaufstrich mit roten Linden, Würzung nach Teewurst-Art","16","Iss mir nicht Wurst,Allos","Meats and their products, Meats, Prepared meats","null","1237"
"61","4260655551159","DipDip Hurra Süßkartoffel orientalisch","7","Rettergut","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Brotaufstriche, Gesalzene Aufstriche, Süßkartoffel-Aufstriche","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan, en:Eg-oko-verordnung","1238"
"42","4260655550220","Bio-aufstrich tomate & kräuter","17","Rettergut","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Gewürzmittel, Brotaufstriche, Pflanzliche Brotaufstriche, Gesalzene Aufstriche, Saucen, Dips","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan, en:Eg-oko-verordnung","1239"
"28","4260655550237","Rettergut bio-hummus","17","null","Plant-based foods and beverages, Plant-based foods, Condiments, Spreads, Plant-based spreads, Salted spreads, Sauces, Dips, Hummus","Organic, Vegetarian, EU Organic, Vegan, Eg-oko-verordnung","1240"
"9","4260655550190","Bio-aufstrich rote Beete & Meerrettich","19","Rettergut","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Brotaufstriche, Pflanzliche Brotaufstriche, Gesalzene Aufstriche, en:Vegan vegetable spreads","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan, DE-ÖKO-003, Jeder-kauf-spendet, Stopfoodwaste, en:Eg-oko-verordnung","1241"
"73","4260655551265","DipDip Hurra Bio-Aufstrich Tomate & Grillgemüse","11","Rettergut","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Brotaufstriche, Pflanzliche Brotaufstriche, Tomatenaufstrich","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan, DE-ÖKO-003, en:eg-oko-verordnung, nb:stopfoodwaste, nb:öko-landwirtschaft","1242"
"49","4260075591384","Protein RAWba Salty Caramel","16","null","Imbiss, Süßer Snack, Riegel, Nahrungsergänzungsmittel, Nahrungsergänzungen für Bodybuilder, Proteinriegel","Vegetarisch, Glutenfrei, Nicht EU-Landwirtschaft, Vegan, EU-Landwirtschaft, EU-/Nicht-EU-Landwirtschaft, Laktosefrei","1243"
"58","8001505002584","Bio-Haselnuss-Nougat Creme","17","Rigoni di Asiago","Frühstücke, Brotaufstriche, Süße Brotaufstriche, fr:Pâtes à tartiner, Haselnusscremes, Nougatcremes, Schoko- und Haselnussaufstriche, Haselnuss-Nougat Creme","Bio, EU-Öko-Verordnung, Koscher, Glutenfrei, en:eg-oko-verordnung, IT-BIO-007, Ohne Palmöl, en:Kosher Diary","1244"
"34","8719325110814","creamy Pops","10","nice","Desserts, Tiefkühlprodukte, Tiefkühl-Desserts, en:Ice pops","Bio, Vegetarisch, EU-Öko-Verordnung, Nicht EU-Landwirtschaft, Vegan, EU-Landwirtschaft, EU-/Nicht-EU-Landwirtschaft, FSC","1245"
"58","4031779080012","Blätterteig","14","null","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Getreideprodukte, Tiefkühlprodukte, Kuchenteig, Blätterteig Platten, en:Frozen puff pastry","Bio, EU-Öko-Verordnung, Bioland, DE-ÖKO-001, en:eg-oko-verordnung, Grüner Punkt, Hergestellt in Deutschland","1246"
"52","4006040106616","Reismischung mit Wildreis","13","Rapunzel","Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Seeds, Cereals and their products, Cereal grains, Wild rice","Organic, EU Organic, Non-EU Agriculture, DE-ÖKO-006, EU Agriculture, EU/non-EU Agriculture","1247"
"78","4260288490498","Raw Kombucha Pure","17","null","Getränke, Fermentierte Lebensmittel, Fermentierte Getränke, Teegetränke, Eistees, Kombucha","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan, DE-ÖKO-021, en:eg-oko-verordnung","1248"
"34","4260616870022","Kofu Falafel Orientalisch","8","Zeevi","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Hülsenfrüchte und Hülsenfruchtprodukte, en:Meat alternatives, en:Chickpea tofu","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan, DE-ÖKO-070, en:eg-oko-verordnung","1249"
"28","4260638230026","Ölpaste aus Kalamata-Oliven","5","Öl-Berlin","Brotaufstriche","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan, GR-BIO-01","1250"
"28","4018722343141","Bio Dinkel Penne","4","Alb-Gold","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Getreideprodukte, Teigwaren, en:Cereal pastas, en:Spelt pastas","Bio, EU-Öko-Verordnung, DE-ÖKO-006, Grüner Punkt","1251"
"13","8719326244730","No sugar Daddies","6","null","Frühstücke, Brotaufstriche, Süße Brotaufstriche","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan","1252"
"58","4260095520104","Bio Tofu Natur","11","Berief","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Hülsenfrüchte und Hülsenfruchtprodukte, en:Meat alternatives, Tofu, en:Plain tofu","Bio, Vegetarisch, EU-Öko-Verordnung, Glutenfrei, Gentechnikfrei, Vegan, Ohne Gentechnik, DE-ÖKO-006, EcoVeg, FSC, FSC Mix, Hergestellt in Deutschland, Naturland, Laktosefrei, Nutriscore, Nutriscore Note A","1253"
"85","4770190119986","Teigtaschen mit Gemüse","13","Vici","Meals, Pasta dishes, Stuffed pastas, Ravioli, Japanese ravioli, Vegetable gyoza","Organic, Vegetarian, EU Organic, Vegan, EU Agriculture, European Vegetarian Union, European Vegetarian Union Vegan, LT-EKO-001, I'm Green","1254"
"77","4260682290014","Havelmi Haferkakao","11","havelmi","Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, en:Dairy substitutes, Getreideprodukte, Pflanzliche Getränke, Milchersatz, Pflanzenmilch, Getreidemilch, Hafermilch","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan, Bioland, DE-ÖKO-039","1255"
"29","4260418865042","TOFU aus Berlin","4","Terra Naturkost","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Hülsenfrüchte und Hülsenfruchtprodukte, en:Meat alternatives, Fleisch-Ersatzprodukte, Tofu","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan, DE-ÖKO-070","1257"
"66","4018722344698","Bio Dinkelvollkorn Spaghetti","17","Alb Gold","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Getreideprodukte, Teigwaren, Spaghettis","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan, DE-ÖKO-006, en:fsc-c115415","1258"
"75","4018722344735","Bio Buchweizen Spaghetti","8","Alb Gold","Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Pastas, Spaghetti","Organic, EU Organic, No gluten, DE-ÖKO-006, EU Agriculture","1259"
"43","4017875200134","Zwieback","14","runge","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Brote, Zwiebäcke, Vollkorn Zwieback","Bio, EU-Öko-Verordnung, Bioland, DE-ÖKO-005, Hergestellt in Deutschland","1260"
"52","4260188210042","Sommerblütenhonig","9","Blütenmeer Imkerei","Frühstücke, Brotaufstriche, Süße Brotaufstriche, Bienenprodukte, Landwirtschaftliche Produkte, Süßstoffe, Honige, Sonnenblumenhonige","Bio, Bioland","1261"
"63","4006040106111","Camargue Red Rice","5","biona, Rapunzel","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Samen, Getreideprodukte, Getreidekörner, Reise, en:Red rices","Bio, EU-Öko-Verordnung, DE-ÖKO-006, GB-ORG-02, GU","1262"
"75","4019736004783","Zwergenwiese Lupi Love Gemüse - Lupinen Brotaufstrich","12","Zwergenwiese","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Brotaufstriche, Pflanzliche Brotaufstriche","Bio, Vegetarisch, EU-Öko-Verordnung, Glutenfrei, Vegan, DE-ÖKO-005","1263"
"51","4260229231579","Peanut Butter Bites","3","null","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Imbiss, Süßer Snack, Süßwaren, Nüsse und Nussprodukte, Nusskonfekt","Bio, Vegetarisch, EU-Öko-Verordnung, Glutenfrei, Vegan, BG-BIO-14, en:eg-oko-verordnung, Grüner Punkt","1265"
"73","4260682290007","HavelMi","18","havelmi","Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, en:Dairy substitutes, Getreideprodukte, Pflanzliche Getränke, Milchersatz, Pflanzenmilch, Getreidemilch, Hafermilch","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan, Bioland, DE-ÖKO-039","1266"
"1","5060153380829","Bio Cheddar mit schwarzem Trüffel","1","Godminster","Milchprodukte, Fermentierte Lebensmittel, Fermentierte Milch, Käse, Kuhmilchkäse, Käse aus Großbritannien, Englischer Käse, Cheddar","Bio, EU-Öko-Verordnung, Nicht EU-Landwirtschaft, EU-Landwirtschaft, AB Agriculture Biologique, en:Gb-bio-142","1267"
"66","4260075591407","20% protein raw ba peanutbutter crunch","2","null","Nahrungsergänzungsmittel, Nahrungsergänzungen für Bodybuilder, Proteinriegel","Bio, Vegetarisch, EU-Öko-Verordnung, Glutenfrei, Nicht EU-Landwirtschaft, Vegan, CZ-BIO-001, EU-Landwirtschaft, EU-/Nicht-EU-Landwirtschaft","1268"
"19","4017194470027","Speisequarkzubereitung, Demeter","1","Schrozberger Milchbauern","Dairies, Fermented foods, Desserts, Fermented milk products, Cheeses, Dairy desserts, Quarks, Cream cheeses","Organic, EU Organic, Biodynamic agriculture, DE-ÖKO-007, Demeter","1269"
"29","5411188112709","Mandeldrink","11","Alpro","Plant-based foods and beverages, Beverages, Plant-based foods, Dairy substitutes, Frozen foods, Nuts and their products, Plant-based beverages, Milk substitutes, Plant milks, Nut milks, Almond milks","Low or no fat, Low or no sugar, Low fat, Vegetarian, No gluten, No preservatives, Vegan, Calcium source, Certified B Corporation, Do not freeze, European Vegetarian Union, European Vegetarian Union Vegan, FSC, FSC Mix, Green Dot, No colorings, No sugar, Nutriscore, Nutriscore Grade B, The Vegan Society, Without addition of dairy products, Without sweeteners, fr:Triman","1270"
"36","5411188119098","Natur mit Kokosnuss","14","Alpro","Plant-based foods and beverages, Fermented foods, Dairy substitutes, Desserts, Non-dairy desserts, Non-dairy fermented foods, Non-dairy yogurts, Soy milk yogurts","Low or no fat, Low or no sugar, Low fat, Low sugar, Vegetarian, No gluten, Vegan, 100% vegetable, Calcium source, European Vegetarian Union, European Vegetarian Union Vegan, Green Dot, High proteins, No lactose, No milk, Nutriscore, Nutriscore Grade B, Rich in vegetable protein, Soja sans OGM","1271"
"4","5411188110835","Mandel Original","12","Alpro","Plant-based foods and beverages, Beverages, Plant-based foods, Dairy substitutes, Nuts and their products, Plant-based beverages, Milk substitutes, Plant milks, Nut milks, Almond milks","Vegetarian, No gluten, No preservatives, Vegan, Calcium source, Certified B Corporation, European Vegetarian Union, European Vegetarian Union Vegan, FSC, FSC Mix, Green Dot, No colorings, No lactose, Nutriscore, Nutriscore Grade B, Rich in vitamin B, Rich in vitamin B12, Rich in vitamin D, Rich in vitamin E, fr:Triman","1272"
"15","5411188124689","Hafer ohne Zucker","3","Alpro","Plant-based foods and beverages, Beverages, Plant-based foods, Cereals and potatoes, Dairy substitutes, Cereals and their products, Plant-based beverages, Milk substitutes, Plant milks, Cereal milks, Oat milks","Vegetarian, Vegan, Enriched wih vitamins, Enriched with calcium, European Vegetarian Union, European Vegetarian Union Vegan, FSC, FSC Mix, No colorings, No lactose, No milk, Nutriscore, Nutriscore Grade A, With Sunflower oil","1273"
"38","5411188125808","Produit fermenté au soja saveur mangue","12","Alpro","Plant-based foods and beverages, Plant-based foods, Fermented foods, Dairy substitutes, Desserts, Fruits and vegetables based foods, Fruits based foods, Non-dairy desserts, Non-dairy fermented foods, Non-dairy yogurts, Soy milk yogurts, Fruit soy yogurts, Mixed fruit soy yogurts, Fruits desserts, Tropical fruits soy yogurts","Vegetarian, No gluten, No GMOs, Vegan, 100% vegetable, Calcium source, Certified B Corporation, Enriched wih vitamins, European Vegetarian Union, European Vegetarian Union Vegan, High proteins, No added sugar, No lactose, Nutriscore, Nutriscore Grade A, Rich in vegetable protein, Rich in vitamin B, Rich in vitamin B12, Rich in vitamin D, Without sweeteners","1274"
"79","5411188118961","Nature aux Amandes - Végétal soja & amande","19","Alpro","Plant-based foods and beverages, Plant-based foods, Alimentos y bebidas de origen vegetal, Bebidas, Bebidas de origen vegetal, Bebidas vegetales, Botanas, Comida no láctea fermentada, Comidas fermentadas, Dulces, Postres, Postres vegetales, Snacks dulces, Sustitutos de la leche, Yogures de soja, Yogures vegetales","Vegetarian, Vegan, European Vegetarian Union, European Vegetarian Union Vegan, Nutriscore, Nutriscore Grade A, Bajo contenido de azúcar, Bajo en grasas, Bajo o sin azúcar, Bajo o sin grasas, Bon pour la planète, Fuente de calcio, Nutriscore Note A, Punto Verde, Rico en proteínas vegetales, Sin gluten, Sin lactosa, Sin leche, Soja durable, Unión Vegetariana Europea, Unión Vegetariana y vegana Europea, Vegano, Vegetariano, Vegetarisch","1275"
